# Title:                 GRDC STATION DATA FILE
#                        --------------
# Format:                DOS-ASCII
# Field delimiter:       ;
# missing values are indicated by -999.000
#
# file generation date:  2026-09-20
#
# GRDC-No.:              2240103
# River:                 KABUL RIVER
# Station:               TANG-I-GHARU
# Country:               AF
# Latitude (DD):       34.566667
# Longitude (DD):      69.4
# Catchment area (km²):      12850.0
# Altitude (m ASL):        1770.0
# Next downstream station:      2240102
# Remarks:               USGS-ID: 343400069240000
# Owner of original data: United States of America - US Geological Survey (USGS) via: https://waterservices.usgs.gov/nwis/ or dataRetrieval
#************************************************************
#
# Data Set Content:      MEAN MONTHLY DISCHARGE (MQ)
#                        --------------------
# Unit of measure:                  m³/s
# Time series:           1959 - 1980
# No. of years:          22
# Last update:           2018-05-25
#
# Table Header:
#     YYYY-MM-DD - Date (DD=00)
#     hh:mm      - Time
#     Original   - original (provided) data
#     Calculated - GRDC calculated from daily data
#     Flag       - percentage of valid values used for calculation from daily data
#************************************************************
#
# Data lines: 252
# DATA
YYYY-MM-DD;hh:mm; Original; Calculated; Flag
1968-08-01;--:--;   -999.000;      0.494; 100
1968-09-01;--:--;   -999.000;      1.049; 100
1968-10-01;--:--;   -999.000;      6.512; 100
1968-11-01;--:--;   -999.000;     18.150; 100
1968-12-01;--:--;   -999.000;     26.645; 100
1969-01-01;--:--;   -999.000;     27.855; 100
1969-02-01;--:--;   -999.000;     28.107; 100
1969-03-01;--:--;   -999.000;     32.942; 100
1969-04-01;--:--;   -999.000;     30.923; 100
1969-05-01;--:--;   -999.000;     10.574; 100
1969-06-01;--:--;   -999.000;      2.246; 100
1969-07-01;--:--;   -999.000;      0.335; 100
1969-08-01;--:--;   -999.000;      0.306; 100
1969-09-01;--:--;   -999.000;      0.321; 100
1969-10-01;--:--;   -999.000;      2.077; 100
1969-11-01;--:--;   -999.000;     17.327; 100
1969-12-01;--:--;   -999.000;     17.394; 100
1970-01-01;--:--;   -999.000;     19.671; 100
1970-02-01;--:--;   -999.000;     18.300; 100
1970-03-01;--:--;   -999.000;     18.026; 100
1970-04-01;--:--;   -999.000;      6.172; 100
1970-05-01;--:--;   -999.000;      0.443; 100
1970-06-01;--:--;   -999.000;      0.154; 100
1970-07-01;--:--;   -999.000;      1.343; 100
1970-08-01;--:--;   -999.000;      0.172; 100
1970-09-01;--:--;   -999.000;      0.035; 100
1970-10-01;--:--;   -999.000;      0.060; 100
1970-11-01;--:--;   -999.000;      4.258; 100
1970-12-01;--:--;   -999.000;     12.767; 100
1971-01-01;--:--;   -999.000;     15.274; 100
1971-02-01;--:--;   -999.000;     16.664; 100
1971-03-01;--:--;   -999.000;     18.968; 100
1971-04-01;--:--;   -999.000;     11.566; 100
1971-05-01;--:--;   -999.000;      0.697; 100
1971-06-01;--:--;   -999.000;      0.438; 100
1971-07-01;--:--;   -999.000;      0.134; 100
1971-08-01;--:--;   -999.000;      0.130; 100
1971-09-01;--:--;   -999.000;      0.164; 100
1971-10-01;--:--;   -999.000;      0.213; 100
1971-11-01;--:--;   -999.000;      0.558; 100
1971-12-01;--:--;   -999.000;      6.767; 100
1972-01-01;--:--;   -999.000;     11.540; 100
1972-02-01;--:--;   -999.000;     14.559; 100
1972-03-01;--:--;   -999.000;     29.203; 100
1972-04-01;--:--;   -999.000;     53.527; 100
1972-05-01;--:--;   -999.000;     53.797; 100
1972-06-01;--:--;   -999.000;      6.801; 100
1972-07-01;--:--;   -999.000;      1.842; 100
1972-08-01;--:--;   -999.000;      0.409; 100
1972-09-01;--:--;   -999.000;      0.759; 100
1972-10-01;--:--;   -999.000;      0.789; 100
1972-11-01;--:--;   -999.000;      8.899; 100
1972-12-01;--:--;   -999.000;     16.490; 100
1973-01-01;--:--;   -999.000;     19.074; 100
1973-02-01;--:--;   -999.000;     18.764; 100
1973-03-01;--:--;   -999.000;     39.106; 100
1973-04-01;--:--;   -999.000;     78.897; 100
1973-05-01;--:--;   -999.000;     17.220; 100
1973-06-01;--:--;   -999.000;      1.290; 100
1973-07-01;--:--;   -999.000;      0.743; 100
1973-08-01;--:--;   -999.000;      0.392; 100
1973-09-01;--:--;   -999.000;      0.235; 100
1973-10-01;--:--;   -999.000;      1.130; 100
1973-11-01;--:--;   -999.000;      8.431; 100
1973-12-01;--:--;   -999.000;     17.819; 100
1974-01-01;--:--;   -999.000;     21.397; 100
1974-02-01;--:--;   -999.000;     21.332; 100
1974-03-01;--:--;   -999.000;     22.781; 100
1974-04-01;--:--;   -999.000;     22.195; 100
1974-05-01;--:--;   -999.000;      2.086; 100
1974-06-01;--:--;   -999.000;      2.106; 100
1974-07-01;--:--;   -999.000;      0.124; 100
1974-08-01;--:--;   -999.000;      0.013; 100
1974-09-01;--:--;   -999.000;      0.098; 100
1974-10-01;--:--;   -999.000;      0.198; 100
1974-11-01;--:--;   -999.000;      4.412; 100
1974-12-01;--:--;   -999.000;     10.495; 100
1975-01-01;--:--;   -999.000;     16.935; 100
