# Title:                 GRDC STATION DATA FILE
#                        --------------
# Format:                DOS-ASCII
# Field delimiter:       ;
# missing values are indicated by -999.000
#
# file generation date:  2026-09-20
#
# GRDC-No.:              2240100
# River:                 KABUL RIVER
# Station:               DAKAH
# Country:               AF
# Latitude (DD):       34.233333
# Longitude (DD):      71.033333
# Catchment area (km²):      67370.0
# Altitude (m ASL):        420.0
# Next downstream station:      2335200
# Remarks:               USGS-ID: 341400071020000
# Owner of original data: United States of America - US Geological Survey (USGS) via: https://waterservices.usgs.gov/nwis/ or dataRetrieval
#************************************************************
#
# Data Set Content:      MEAN MONTHLY DISCHARGE (MQ)
#                        --------------------
# Unit of measure:                  m³/s
# Time series:           1968 - 1980
# No. of years:          13
# Last update:           2018-05-25
#
# Table Header:
#     YYYY-MM-DD - Date (DD=00)
#     hh:mm      - Time
#     Original   - original (provided) data
#     Calculated - GRDC calculated from daily data
#     Flag       - percentage of valid values used for calculation from daily data
#************************************************************
#
# Data lines: 150
# DATA
YYYY-MM-DD;hh:mm; Original; Calculated; Flag
1976-11-01;--:--;   -999.000;    222.767; 100
1976-12-01;--:--;   -999.000;    190.581; 100
1977-01-01;--:--;   -999.000;    165.387; 100
1977-02-01;--:--;   -999.000;    147.536; 100
1977-03-01;--:--;   -999.000;    168.194; 100
1977-04-01;--:--;   -999.000;    426.867; 100
1977-05-01;--:--;   -999.000;    593.290; 100
1977-06-01;--:--;   -999.000;   1176.667; 100
1977-07-01;--:--;   -999.000;   1105.968; 100
1977-08-01;--:--;   -999.000;    838.742; 100
1977-09-01;--:--;   -999.000;    379.533; 100
1977-10-01;--:--;   -999.000;    236.935; 100
1977-11-01;--:--;   -999.000;    196.867; 100
1977-12-01;--:--;   -999.000;    158.032; 100
1978-01-01;--:--;   -999.000;    132.323; 100
1978-02-01;--:--;   -999.000;    150.464; 100
1978-03-01;--:--;   -999.000;    228.387; 100
1978-04-01;--:--;   -999.000;    563.367; 100
1978-05-01;--:--;   -999.000;   1033.290; 100
1978-06-01;--:--;   -999.000;   1472.300; 100
1978-07-01;--:--;   -999.000;   1743.645; 100
1978-08-01;--:--;   -999.000;   1160.258; 100
1978-09-01;--:--;   -999.000;    543.167; 100
1978-10-01;--:--;   -999.000;    304.000; 100
1978-11-01;--:--;   -999.000;    253.700; 100
1978-12-01;--:--;   -999.000;    208.290; 100
1979-01-01;--:--;   -999.000;    158.065; 100
1979-02-01;--:--;   -999.000;    150.393; 100
1979-03-01;--:--;   -999.000;    209.419; 100
1979-04-01;--:--;   -999.000;    735.267; 100
1979-05-01;--:--;   -999.000;    993.516; 100
1979-06-01;--:--;   -999.000;   1569.967; 100
1979-07-01;--:--;   -999.000;   1711.290; 100
1979-08-01;--:--;   -999.000;   1161.323; 100
