# Title:                 GRDC STATION DATA FILE
#                        --------------
# Format:                DOS-ASCII
# Field delimiter:       ;
# missing values are indicated by -999.000
#
# file generation date:  2026-09-20
#
# GRDC-No.:              2838100
# River:                 TAWI RIVER
# Station:               MUKESAR
# Country:               IN
# Latitude (DD):       32.6866476
# Longitude (DD):      74.4898171
# Catchment area (km²):      5700.0
# Altitude (m ASL):        394.0
# Next downstream station:      2337100
# Remarks:               
# Owner of original data: Initial dataset collected in the framework of the First GARP Global Experiment (FGGE)
#************************************************************
#
# Data Set Content:      MEAN MONTHLY DISCHARGE (MQ)
#                        --------------------
# Unit of measure:                  m³/s
# Time series:           1968 - 1979
# No. of years:          12
# Last update:           2018-05-25
#
# Table Header:
#     YYYY-MM-DD - Date (DD=00)
#     hh:mm      - Time
#     Original   - original (provided) data
#     Calculated - GRDC calculated from daily data
#     Flag       - percentage of valid values used for calculation from daily data
#************************************************************
#
# Data lines: 144
# DATA
YYYY-MM-DD;hh:mm; Original; Calculated; Flag
1976-12-01;--:--;     62.000;   -999.000;   0
1977-01-01;--:--;     89.000;   -999.000;   0
1977-02-01;--:--;     72.000;   -999.000;   0
1977-03-01;--:--;     88.000;   -999.000;   0
1977-04-01;--:--;    127.000;   -999.000;   0
1977-05-01;--:--;    226.000;   -999.000;   0
1977-06-01;--:--;    351.000;   -999.000;   0
1977-07-01;--:--;   1183.000;   -999.000;   0
1977-08-01;--:--;    704.000;   -999.000;   0
1977-09-01;--:--;    537.000;   -999.000;   0
1977-10-01;--:--;    148.000;   -999.000;   0
1977-11-01;--:--;     91.000;   -999.000;   0
1977-12-01;--:--;     82.000;   -999.000;   0
1978-01-01;--:--;     71.000;   -999.000;   0
1978-02-01;--:--;     93.000;   -999.000;   0
1978-03-01;--:--;    313.000;   -999.000;   0
1978-04-01;--:--;    254.000;   -999.000;   0
1978-05-01;--:--;    460.000;   -999.000;   0
1978-06-01;--:--;    424.000;   -999.000;   0
1978-07-01;--:--;    790.000;   -999.000;   0
1978-08-01;--:--;    791.000;   -999.000;   0
1978-09-01;--:--;    281.000;   -999.000;   0
1978-10-01;--:--;    120.000;   -999.000;   0
1978-11-01;--:--;     88.000;   -999.000;   0
1978-12-01;--:--;     73.000;   -999.000;   0
1979-01-01;--:--;     92.000;   -999.000;   0
1979-02-01;--:--;    128.000;   -999.000;   0
1979-03-01;--:--;    410.000;   -999.000;   0
1979-04-01;--:--;    419.000;   -999.000;   0
1979-05-01;--:--;    390.000;   -999.000;   0
1979-06-01;--:--;    460.000;   -999.000;   0
1979-07-01;--:--;    532.000;   -999.000;   0
1979-08-01;--:--;    436.000;   -999.000;   0
1979-09-01;--:--;    154.000;   -999.000;   0
1979-10-01;--:--;     84.000;   -999.000;   0
1979-11-01;--:--;     66.000;   -999.000;   0
1979-12-01;--:--;     55.000;   -999.000;   0
