# Title:                 GRDC STATION DATA FILE
#                        --------------
# Format:                DOS-ASCII
# Field delimiter:       ;
# missing values are indicated by -999.000
#
# file generation date:  2026-09-20
#
# GRDC-No.:              2240302
# River:                 DARYA-YE PANJSHAYR
# Station:               OMARZ
# Country:               AF
# Latitude (DD):       35.366667
# Longitude (DD):      69.633333
# Catchment area (km²):      2240.0
# Altitude (m ASL):        2010.0
# Next downstream station:      2240301
# Remarks:               USGS-ID: 352200069380000
# Owner of original data: United States of America - US Geological Survey (USGS) via: https://waterservices.usgs.gov/nwis/ or dataRetrieval
#************************************************************
#
# Data Set Content:      MEAN MONTHLY DISCHARGE (MQ)
#                        --------------------
# Unit of measure:                  m³/s
# Time series:           1962 - 1980
# No. of years:          19
# Last update:           2018-05-25
#
# Table Header:
#     YYYY-MM-DD - Date (DD=00)
#     hh:mm      - Time
#     Original   - original (provided) data
#     Calculated - GRDC calculated from daily data
#     Flag       - percentage of valid values used for calculation from daily data
#************************************************************
#
# Data lines: 216
# DATA
YYYY-MM-DD;hh:mm; Original; Calculated; Flag
1971-08-01;--:--;   -999.000;     25.106; 100
1971-09-01;--:--;   -999.000;     11.945; 100
1971-10-01;--:--;   -999.000;      7.901; 100
1971-11-01;--:--;   -999.000;      7.506; 100
1971-12-01;--:--;   -999.000;      6.075; 100
1972-01-01;--:--;   -999.000;      5.336; 100
1972-02-01;--:--;   -999.000;      5.672; 100
1972-03-01;--:--;   -999.000;      7.278; 100
1972-04-01;--:--;   -999.000;     12.340; 100
1972-05-01;--:--;   -999.000;     34.313; 100
1972-06-01;--:--;   -999.000;    151.463; 100
1972-07-01;--:--;   -999.000;    104.168; 100
1972-08-01;--:--;   -999.000;     40.881; 100
1972-09-01;--:--;   -999.000;     19.643; 100
1972-10-01;--:--;   -999.000;     14.671; 100
1972-11-01;--:--;   -999.000;     12.417; 100
1972-12-01;--:--;   -999.000;     10.726; 100
1973-01-01;--:--;   -999.000;      8.713; 100
1973-02-01;--:--;   -999.000;      7.185; 100
1973-03-01;--:--;   -999.000;      7.154; 100
1973-04-01;--:--;   -999.000;     21.143; 100
1973-05-01;--:--;   -999.000;     79.129; 100
1973-06-01;--:--;   -999.000;    190.000; 100
1973-07-01;--:--;   -999.000;    105.516; 100
1973-08-01;--:--;   -999.000;     36.387; 100
1973-09-01;--:--;   -999.000;     17.443; 100
1973-10-01;--:--;   -999.000;     10.449; 100
1973-11-01;--:--;   -999.000;      8.155; 100
1973-12-01;--:--;   -999.000;      7.395; 100
1974-01-01;--:--;   -999.000;      5.999; 100
1974-02-01;--:--;   -999.000;      6.028; 100
1974-03-01;--:--;   -999.000;      7.556; 100
1974-04-01;--:--;   -999.000;     14.751; 100
1974-05-01;--:--;   -999.000;     41.713; 100
1974-06-01;--:--;   -999.000;    101.363; 100
1974-07-01;--:--;   -999.000;     67.510; 100
1974-08-01;--:--;   -999.000;     24.019; 100
1974-09-01;--:--;   -999.000;     13.223; 100
1974-10-01;--:--;   -999.000;      9.495; 100
1974-11-01;--:--;   -999.000;      7.629; 100
1974-12-01;--:--;   -999.000;      6.037; 100
1975-01-01;--:--;   -999.000;      5.506; 100
1975-02-01;--:--;   -999.000;      5.051; 100
1975-03-01;--:--;   -999.000;      5.545; 100
1975-04-01;--:--;   -999.000;     12.517; 100
1975-05-01;--:--;   -999.000;     35.806; 100
1975-06-01;--:--;   -999.000;    113.020; 100
1975-07-01;--:--;   -999.000;     86.026; 100
1975-08-01;--:--;   -999.000;     37.587; 100
1975-09-01;--:--;   -999.000;     15.993; 100
1975-10-01;--:--;   -999.000;      9.714; 100
1975-11-01;--:--;   -999.000;      8.050; 100
1975-12-01;--:--;   -999.000;      7.076; 100
1976-01-01;--:--;   -999.000;      5.902; 100
1976-02-01;--:--;   -999.000;      5.625; 100
1976-03-01;--:--;   -999.000;      5.785; 100
1976-04-01;--:--;   -999.000;     13.011; 100
1976-05-01;--:--;   -999.000;     45.339; 100
1976-06-01;--:--;   -999.000;     94.970; 100
1976-07-01;--:--;   -999.000;     92.574; 100
1976-08-01;--:--;   -999.000;     32.087; 100
1976-09-01;--:--;   -999.000;     18.120; 100
1976-10-01;--:--;   -999.000;     12.481; 100
1976-11-01;--:--;   -999.000;     10.137; 100
1976-12-01;--:--;   -999.000;      8.835; 100
1977-01-01;--:--;   -999.000;      7.819; 100
1977-02-01;--:--;   -999.000;      6.839; 100
1977-03-01;--:--;   -999.000;      7.097; 100
1977-04-01;--:--;   -999.000;     10.517; 100
1977-05-01;--:--;   -999.000;     32.139; 100
1977-06-01;--:--;   -999.000;     98.810; 100
1977-07-01;--:--;   -999.000;     57.490; 100
1977-08-01;--:--;   -999.000;     25.813; 100
1977-09-01;--:--;   -999.000;     15.177; 100
1977-10-01;--:--;   -999.000;      9.735; 100
1977-11-01;--:--;   -999.000;      8.780; 100
1977-12-01;--:--;   -999.000;      8.052; 100
1978-01-01;--:--;   -999.000;      7.256; 100
1978-02-01;--:--;   -999.000;      6.925; 100
1978-03-01;--:--;   -999.000;      7.324; 100
1978-04-01;--:--;   -999.000;     19.370; 100
1978-05-01;--:--;   -999.000;     73.387; 100
1978-06-01;--:--;   -999.000;    168.247; 100
1978-07-01;--:--;   -999.000;     80.626; 100
1978-08-01;--:--;   -999.000;     31.474; 100
1978-09-01;--:--;   -999.000;     17.560; 100
1978-10-01;--:--;   -999.000;     12.094; 100
1978-11-01;--:--;   -999.000;      9.557; 100
1978-12-01;--:--;   -999.000;      7.176; 100
1979-01-01;--:--;   -999.000;      5.274; 100
1979-02-01;--:--;   -999.000;      5.079; 100
1979-03-01;--:--;   -999.000;      6.226; 100
1979-04-01;--:--;   -999.000;     21.860; 100
1979-05-01;--:--;   -999.000;     41.361; 100
1979-06-01;--:--;   -999.000;    141.700; 100
1979-07-01;--:--;   -999.000;    113.297; 100
1979-08-01;--:--;   -999.000;     45.181; 100
1979-09-01;--:--;   -999.000;     17.490; 100
1979-10-01;--:--;   -999.000;     11.584; 100
1979-11-01;--:--;   -999.000;      9.680; 100
1979-12-01;--:--;   -999.000;      8.206; 100
1980-01-01;--:--;   -999.000;      6.951; 100
1980-02-01;--:--;   -999.000;      6.513; 100
1980-03-01;--:--;   -999.000;      6.419; 100
1980-04-01;--:--;   -999.000;     17.633; 100
1980-05-01;--:--;   -999.000;     63.752; 100
1980-06-01;--:--;   -999.000;    123.110; 100
1980-07-01;--:--;   -999.000;     56.774; 100
1980-08-01;--:--;   -999.000;     24.216; 100
1980-09-01;--:--;   -999.000;     14.497; 100
