# Title:                 GRDC STATION DATA FILE
#                        --------------
# Format:                DOS-ASCII
# Field delimiter:       ;
# missing values are indicated by -999.000
#
# file generation date:  2026-09-20
#
# GRDC-No.:              2335950
# River:                 INDUS RIVER
# Station:               KOTRI
# Country:               PK
# Latitude (DD):       25.37
# Longitude (DD):      68.37
# Catchment area (km²):      832418.0
# Altitude (m ASL):        13.0
# Next downstream station:      -
# Remarks:               
# Owner of original data: Initial dataset collected in the framework of the First GARP Global Experiment (FGGE)
#************************************************************
#
# Data Set Content:      MEAN MONTHLY DISCHARGE (MQ)
#                        --------------------
# Unit of measure:                  m³/s
# Time series:           1936 - 1979
# No. of years:          44
# Last update:           2018-05-29
#
# Table Header:
#     YYYY-MM-DD - Date (DD=00)
#     hh:mm      - Time
#     Original   - original (provided) data
#     Calculated - GRDC calculated from daily data
#     Flag       - percentage of valid values used for calculation from daily data
#************************************************************
#
# Data lines: 519
# DATA
YYYY-MM-DD;hh:mm; Original; Calculated; Flag
1945-07-01;--:--;  10600.000;   -999.000;   0
1945-08-01;--:--;  11800.000;   -999.000;   0
1945-09-01;--:--;   6880.000;   -999.000;   0
1945-10-01;--:--;   2760.000;   -999.000;   0
1945-11-01;--:--;    736.000;   -999.000;   0
1945-12-01;--:--;    525.000;   -999.000;   0
1946-01-01;--:--;    540.000;   -999.000;   0
1946-02-01;--:--;    146.000;   -999.000;   0
1946-03-01;--:--;    186.000;   -999.000;   0
1946-04-01;--:--;    465.000;   -999.000;   0
1946-05-01;--:--;   2960.000;   -999.000;   0
1946-06-01;--:--;   2870.000;   -999.000;   0
1946-07-01;--:--;   5880.000;   -999.000;   0
1946-08-01;--:--;  10700.000;   -999.000;   0
1946-09-01;--:--;   4300.000;   -999.000;   0
1946-10-01;--:--;   1080.000;   -999.000;   0
1946-11-01;--:--;    537.000;   -999.000;   0
1946-12-01;--:--;    332.000;   -999.000;   0
1947-01-01;--:--;    542.000;   -999.000;   0
1947-02-01;--:--;    109.000;   -999.000;   0
1947-03-01;--:--;     80.100;   -999.000;   0
1947-04-01;--:--;    285.000;   -999.000;   0
1947-05-01;--:--;    898.000;   -999.000;   0
1947-06-01;--:--;   4260.000;   -999.000;   0
1947-07-01;--:--;   4370.000;   -999.000;   0
1947-08-01;--:--;   6280.000;   -999.000;   0
1947-09-01;--:--;   6570.000;   -999.000;   0
1947-10-01;--:--;   3580.000;   -999.000;   0
1947-11-01;--:--;    603.000;   -999.000;   0
1947-12-01;--:--;    329.000;   -999.000;   0
1948-01-01;--:--;    489.000;   -999.000;   0
1948-02-01;--:--;     85.700;   -999.000;   0
1948-03-01;--:--;   1550.000;   -999.000;   0
1948-04-01;--:--;   1320.000;   -999.000;   0
1948-05-01;--:--;   3590.000;   -999.000;   0
1948-06-01;--:--;   2940.000;   -999.000;   0
1948-07-01;--:--;   5860.000;   -999.000;   0
1948-08-01;--:--;  14900.000;   -999.000;   0
1948-09-01;--:--;  10300.000;   -999.000;   0
1948-10-01;--:--;   1940.000;   -999.000;   0
1948-11-01;--:--;    793.000;   -999.000;   0
1948-12-01;--:--;    438.000;   -999.000;   0
1949-01-01;--:--;    716.000;   -999.000;   0
1949-02-01;--:--;    317.000;   -999.000;   0
