# Title:                 GRDC STATION DATA FILE
#                        --------------
# Format:                DOS-ASCII
# Field delimiter:       ;
# missing values are indicated by -999.000
#
# file generation date:  2026-09-20
#
# GRDC-No.:              2240300
# River:                 DARYA-YE PANJSHAYR
# Station:               SHUKHI
# Country:               AF
# Latitude (DD):       34.933333
# Longitude (DD):      69.483333
# Catchment area (km²):      10850.0
# Altitude (m ASL):        1400.0
# Next downstream station:      2240102
# Remarks:               USGS-ID: 345600069290000
# Owner of original data: United States of America - US Geological Survey (USGS) via: https://waterservices.usgs.gov/nwis/ or dataRetrieval
#************************************************************
#
# Data Set Content:      MEAN MONTHLY DISCHARGE (MQ)
#                        --------------------
# Unit of measure:                  m³/s
# Time series:           1966 - 1980
# No. of years:          15
# Last update:           2018-05-25
#
# Table Header:
#     YYYY-MM-DD - Date (DD=00)
#     hh:mm      - Time
#     Original   - original (provided) data
#     Calculated - GRDC calculated from daily data
#     Flag       - percentage of valid values used for calculation from daily data
#************************************************************
#
# Data lines: 168
# DATA
YYYY-MM-DD;hh:mm; Original; Calculated; Flag
1975-08-01;--:--;   -999.000;     53.306; 100
1975-09-01;--:--;   -999.000;     30.063; 100
1975-10-01;--:--;   -999.000;     25.484; 100
1975-11-01;--:--;   -999.000;     23.823; 100
1975-12-01;--:--;   -999.000;     26.584; 100
1976-01-01;--:--;   -999.000;     28.765; 100
1976-02-01;--:--;   -999.000;     27.828; 100
1976-03-01;--:--;   -999.000;     37.926; 100
1976-04-01;--:--;   -999.000;    122.933; 100
1976-05-01;--:--;   -999.000;    197.871; 100
1976-06-01;--:--;   -999.000;    261.333; 100
1976-07-01;--:--;   -999.000;    172.739; 100
1976-08-01;--:--;   -999.000;     40.726; 100
1976-09-01;--:--;   -999.000;     30.840; 100
1976-10-01;--:--;   -999.000;     25.858; 100
1976-11-01;--:--;   -999.000;     28.230; 100
1976-12-01;--:--;   -999.000;     31.165; 100
1977-01-01;--:--;   -999.000;     37.000; 100
1977-02-01;--:--;   -999.000;     35.132; 100
1977-03-01;--:--;   -999.000;     31.071; 100
1977-04-01;--:--;   -999.000;     60.170; 100
1977-05-01;--:--;   -999.000;     95.513; 100
1977-06-01;--:--;   -999.000;    207.367; 100
1977-07-01;--:--;   -999.000;     88.697; 100
1977-08-01;--:--;   -999.000;     32.565; 100
1977-09-01;--:--;   -999.000;     29.467; 100
1977-10-01;--:--;   -999.000;     29.261; 100
1977-11-01;--:--;   -999.000;     31.667; 100
1977-12-01;--:--;   -999.000;     31.261; 100
1978-01-01;--:--;   -999.000;     33.881; 100
1978-02-01;--:--;   -999.000;     30.786; 100
1978-03-01;--:--;   -999.000;     35.068; 100
1978-04-01;--:--;   -999.000;    120.267; 100
1978-05-01;--:--;   -999.000;    230.161; 100
1978-06-01;--:--;   -999.000;    294.433; 100
1978-07-01;--:--;   -999.000;    142.881; 100
1978-08-01;--:--;   -999.000;     39.461; 100
1978-09-01;--:--;   -999.000;     29.933; 100
1978-10-01;--:--;   -999.000;     26.277; 100
1978-11-01;--:--;   -999.000;     32.457; 100
1978-12-01;--:--;   -999.000;     36.310; 100
1979-01-01;--:--;   -999.000;     33.123; 100
1979-02-01;--:--;   -999.000;     28.789; 100
1979-03-01;--:--;   -999.000;     44.132; 100
1979-04-01;--:--;   -999.000;    138.490; 100
1979-05-01;--:--;   -999.000;    169.935; 100
1979-06-01;--:--;   -999.000;    324.267; 100
1979-07-01;--:--;   -999.000;    193.206; 100
1979-08-01;--:--;   -999.000;     66.732; 100
1979-09-01;--:--;   -999.000;     23.707; 100
1979-10-01;--:--;   -999.000;     23.565; 100
1979-11-01;--:--;   -999.000;     31.613; 100
1979-12-01;--:--;   -999.000;     32.003; 100
1980-01-01;--:--;   -999.000;     35.135; 100
1980-02-01;--:--;   -999.000;     36.172; 100
1980-03-01;--:--;   -999.000;     45.145; 100
1980-04-01;--:--;   -999.000;    150.310; 100
1980-05-01;--:--;   -999.000;    216.516; 100
1980-06-01;--:--;   -999.000;    314.667; 100
1980-07-01;--:--;   -999.000;     80.203; 100
1980-08-01;--:--;   -999.000;     25.871; 100
1980-09-01;--:--;   -999.000;     22.933; 100
